filename,graph_type,n,density,seed,runtime_s,peak_memory_kb
degenerate_n37_p100_seed1.json,degenerate,37,1.0,1,46.874885198000015,1568.046875
degenerate_n37_p100_seed10.json,degenerate,37,1.0,10,9.168430769999995,1067.8203125
degenerate_n37_p100_seed2.json,degenerate,37,1.0,2,59.128003598,1806.0439453125
degenerate_n37_p100_seed3.json,degenerate,37,1.0,3,483.29312203600034,2660.89453125
degenerate_n37_p100_seed4.json,degenerate,37,1.0,4,1.3377689410000002,653.9375
degenerate_n37_p100_seed5.json,degenerate,37,1.0,5,1.4039192530000002,614.9248046875
degenerate_n37_p100_seed6.json,degenerate,37,1.0,6,95.40811033400001,1260.9755859375
degenerate_n37_p100_seed7.json,degenerate,37,1.0,7,1.2227896859999985,670.1884765625
degenerate_n37_p100_seed8.json,degenerate,37,1.0,8,15.458123205000009,937.3076171875
degenerate_n37_p100_seed9.json,degenerate,37,1.0,9,282.129657678,2266.2158203125
degenerate_n37_p30_seed1.json,degenerate,37,0.3,1,0.23728321499999996,592.8798828125
degenerate_n37_p30_seed10.json,degenerate,37,0.3,10,0.24921543499999999,507.7529296875
degenerate_n37_p30_seed2.json,degenerate,37,0.3,2,0.308092356,445.7900390625
degenerate_n37_p30_seed3.json,degenerate,37,0.3,3,142.79427834699982,1958.2841796875
degenerate_n37_p30_seed4.json,degenerate,37,0.3,4,0.2770655110000001,446.6171875
degenerate_n37_p30_seed5.json,degenerate,37,0.3,5,132.7832126400001,1855.4267578125
degenerate_n37_p30_seed6.json,degenerate,37,0.3,6,0.2953143620000001,522.005859375
degenerate_n37_p30_seed7.json,degenerate,37,0.3,7,0.24954732700000012,514.134765625
degenerate_n37_p30_seed8.json,degenerate,37,0.3,8,0.2985053870000001,468.3994140625
degenerate_n37_p30_seed9.json,degenerate,37,0.3,9,0.6614872849999999,594.86328125
degenerate_n37_p60_seed1.json,degenerate,37,0.6,1,0.5393455619999995,508.802734375
degenerate_n37_p60_seed10.json,degenerate,37,0.6,10,182.00799157099996,2253.5634765625
degenerate_n37_p60_seed2.json,degenerate,37,0.6,2,0.5046508160000002,564.6416015625
degenerate_n37_p60_seed3.json,degenerate,37,0.6,3,0.3893901630000003,565.20703125
degenerate_n37_p60_seed4.json,degenerate,37,0.6,4,26.16752768199998,1056.193359375
degenerate_n37_p60_seed5.json,degenerate,37,0.6,5,442.7798117299999,2352.708984375
degenerate_n37_p60_seed6.json,degenerate,37,0.6,6,1.0498611480000004,598.162109375
degenerate_n37_p60_seed7.json,degenerate,37,0.6,7,1.0646175000000004,620.0087890625
degenerate_n37_p60_seed8.json,degenerate,37,0.6,8,1.1770975349999995,619.2763671875
degenerate_n37_p60_seed9.json,degenerate,37,0.6,9,259.539868725,2530.04296875
degenerate_n40_p100_seed1.json,degenerate,40,1.0,1,18.944965738000008,1246.6962890625
degenerate_n40_p100_seed10.json,degenerate,40,1.0,10,0.49104596099999986,628.30078125
degenerate_n40_p100_seed2.json,degenerate,40,1.0,2,2.5041890810000007,846.1884765625
degenerate_n40_p100_seed3.json,degenerate,40,1.0,3,313.15210309699995,3421.21484375
degenerate_n40_p100_seed4.json,degenerate,40,1.0,4,173.28970588400009,3245.2041015625
degenerate_n40_p100_seed5.json,degenerate,40,1.0,5,2.8098682799999986,916.37109375
degenerate_n40_p100_seed6.json,degenerate,40,1.0,6,7.841095005000006,1029.439453125
degenerate_n40_p100_seed7.json,degenerate,40,1.0,7,207.58872803400004,3173.7607421875
degenerate_n40_p100_seed8.json,degenerate,40,1.0,8,89.74883486799995,2046.119140625
degenerate_n40_p100_seed9.json,degenerate,40,1.0,9,0.5759685240000001,654.5185546875
degenerate_n40_p30_seed1.json,degenerate,40,0.3,1,2.343402585,680.79296875
degenerate_n40_p30_seed10.json,degenerate,40,0.3,10,5.529266686000001,852.6943359375
degenerate_n40_p30_seed2.json,degenerate,40,0.3,2,0.1627735570000001,518.46875
degenerate_n40_p30_seed3.json,degenerate,40,0.3,3,80.64110905499994,2493.8017578125
degenerate_n40_p30_seed4.json,degenerate,40,0.3,4,0.13401087100000006,520.146484375
degenerate_n40_p30_seed5.json,degenerate,40,0.3,5,0.221838577,566.5986328125
degenerate_n40_p30_seed6.json,degenerate,40,0.3,6,0.11272855999999999,511.0390625
degenerate_n40_p30_seed7.json,degenerate,40,0.3,7,58.10906833600003,2064.390625
degenerate_n40_p30_seed8.json,degenerate,40,0.3,8,23.388236021000008,1460.4638671875
degenerate_n40_p30_seed9.json,degenerate,40,0.3,9,0.14848951900000001,524.2265625
degenerate_n40_p60_seed1.json,degenerate,40,0.6,1,33.23844812200002,1495.3720703125
degenerate_n40_p60_seed10.json,degenerate,40,0.6,10,23.320774825000004,1466.9541015625
degenerate_n40_p60_seed2.json,degenerate,40,0.6,2,168.56758632000003,2927.29296875
degenerate_n40_p60_seed3.json,degenerate,40,0.6,3,129.25531773300008,2795.3447265625
degenerate_n40_p60_seed4.json,degenerate,40,0.6,4,0.184529918,574.880859375
degenerate_n40_p60_seed5.json,degenerate,40,0.6,5,202.63852246599993,2412.65625
degenerate_n40_p60_seed6.json,degenerate,40,0.6,6,69.33948823700001,1543.0107421875
degenerate_n40_p60_seed7.json,degenerate,40,0.6,7,305.70539093500014,2063.50390625
degenerate_n40_p60_seed8.json,degenerate,40,0.6,8,1.6918470199999995,816.71484375
degenerate_n40_p60_seed9.json,degenerate,40,0.6,9,12.786659886999999,1044.607421875
degenerate_n4_p100_seed1.json,degenerate,4,1.0,1,0.019227302000000016,171.0107421875
degenerate_n4_p100_seed10.json,degenerate,4,1.0,10,0.016876875999999992,171.8134765625
degenerate_n4_p100_seed2.json,degenerate,4,1.0,2,0.01702272500000001,171.03125
degenerate_n4_p100_seed3.json,degenerate,4,1.0,3,0.019511380000000005,170.9140625
degenerate_n4_p100_seed4.json,degenerate,4,1.0,4,0.02010973000000002,170.990234375
degenerate_n4_p100_seed5.json,degenerate,4,1.0,5,0.01957077299999999,170.439453125
degenerate_n4_p100_seed6.json,degenerate,4,1.0,6,0.017004075999999993,171.0390625
degenerate_n4_p100_seed7.json,degenerate,4,1.0,7,0.031942182,210.759765625
degenerate_n4_p100_seed8.json,degenerate,4,1.0,8,0.018526218999999997,170.705078125
degenerate_n4_p100_seed9.json,degenerate,4,1.0,9,0.03347951599999998,210.423828125
degenerate_n4_p30_seed1.json,degenerate,4,0.3,1,0.016630957,152.15625
degenerate_n4_p30_seed10.json,degenerate,4,0.3,10,0.018185481000000007,151.8515625
degenerate_n4_p30_seed2.json,degenerate,4,0.3,2,0.024018515000000015,152.490234375
degenerate_n4_p30_seed3.json,degenerate,4,0.3,3,0.02104197800000001,152.55859375
degenerate_n4_p30_seed4.json,degenerate,4,0.3,4,0.018072720000000014,152.1064453125
degenerate_n4_p30_seed5.json,degenerate,4,0.3,5,0.01654543200000001,152.04296875
degenerate_n4_p30_seed6.json,degenerate,4,0.3,6,0.015876805999999997,151.517578125
degenerate_n4_p30_seed7.json,degenerate,4,0.3,7,0.018471024000000003,151.85546875
degenerate_n4_p30_seed8.json,degenerate,4,0.3,8,0.018665582999999996,170.919921875
degenerate_n4_p30_seed9.json,degenerate,4,0.3,9,0.014278996999999998,152.353515625
degenerate_n4_p60_seed1.json,degenerate,4,0.6,1,0.016067656000000003,170.9296875
degenerate_n4_p60_seed10.json,degenerate,4,0.6,10,0.01688354299999999,171.0009765625
degenerate_n4_p60_seed2.json,degenerate,4,0.6,2,0.015754935999999997,151.1630859375
degenerate_n4_p60_seed3.json,degenerate,4,0.6,3,0.017126481000000002,171.1015625
degenerate_n4_p60_seed4.json,degenerate,4,0.6,4,0.019823570000000016,170.314453125
degenerate_n4_p60_seed5.json,degenerate,4,0.6,5,0.015599532999999994,151.78125
degenerate_n4_p60_seed6.json,degenerate,4,0.6,6,0.015628095000000005,151.314453125
degenerate_n4_p60_seed7.json,degenerate,4,0.6,7,0.01417957500000001,151.8359375
degenerate_n4_p60_seed8.json,degenerate,4,0.6,8,0.01607331399999999,170.9443359375
degenerate_n4_p60_seed9.json,degenerate,4,0.6,9,0.014753726000000002,151.828125
degenerate_n7_p100_seed1.json,degenerate,7,1.0,1,0.032681224000000016,277.2744140625
degenerate_n7_p100_seed10.json,degenerate,7,1.0,10,0.197998895,414.5791015625
degenerate_n7_p100_seed2.json,degenerate,7,1.0,2,0.032749712999999965,277.4287109375
degenerate_n7_p100_seed3.json,degenerate,7,1.0,3,0.11597977800000002,426.0400390625
degenerate_n7_p100_seed4.json,degenerate,7,1.0,4,0.10897862400000007,425.1513671875
degenerate_n7_p100_seed5.json,degenerate,7,1.0,5,0.03257533700000001,277.546875
degenerate_n7_p100_seed6.json,degenerate,7,1.0,6,0.13174230700000014,426.18359375
degenerate_n7_p100_seed7.json,degenerate,7,1.0,7,0.045183623000000006,277.60546875
degenerate_n7_p100_seed8.json,degenerate,7,1.0,8,0.035856397,276.6572265625
degenerate_n7_p100_seed9.json,degenerate,7,1.0,9,0.032780226,275.0478515625
degenerate_n7_p30_seed1.json,degenerate,7,0.3,1,0.014156928,178.341796875
degenerate_n7_p30_seed10.json,degenerate,7,0.3,10,0.018178730999999993,200.1650390625
degenerate_n7_p30_seed2.json,degenerate,7,0.3,2,0.01660873299999999,179.33203125
degenerate_n7_p30_seed3.json,degenerate,7,0.3,3,0.015024120000000007,179.287109375
degenerate_n7_p30_seed4.json,degenerate,7,0.3,4,0.014217037000000004,179.333984375
degenerate_n7_p30_seed5.json,degenerate,7,0.3,5,0.017397856000000003,199.8984375
degenerate_n7_p30_seed6.json,degenerate,7,0.3,6,0.014188554999999999,178.9873046875
degenerate_n7_p30_seed7.json,degenerate,7,0.3,7,0.01518087100000001,179.1796875
degenerate_n7_p30_seed8.json,degenerate,7,0.3,8,0.014789988999999996,179.3603515625
degenerate_n7_p30_seed9.json,degenerate,7,0.3,9,0.016458552000000005,199.6474609375
degenerate_n7_p60_seed1.json,degenerate,7,0.6,1,0.021007188000000006,221.35546875
degenerate_n7_p60_seed10.json,degenerate,7,0.6,10,0.07235148100000005,266.84765625
degenerate_n7_p60_seed2.json,degenerate,7,0.6,2,0.017468268000000006,199.498046875
degenerate_n7_p60_seed3.json,degenerate,7,0.6,3,0.065230272,356.33984375
degenerate_n7_p60_seed4.json,degenerate,7,0.6,4,0.013573228999999997,178.99609375
degenerate_n7_p60_seed5.json,degenerate,7,0.6,5,0.116381326,299.2177734375
degenerate_n7_p60_seed6.json,degenerate,7,0.6,6,0.021414425000000008,220.923828125
degenerate_n7_p60_seed7.json,degenerate,7,0.6,7,0.08536245500000002,261.8115234375
degenerate_n7_p60_seed8.json,degenerate,7,0.6,8,0.08360689800000001,399.3818359375
degenerate_n7_p60_seed9.json,degenerate,7,0.6,9,0.05044823100000002,306.69140625
non_degenerate_n10_p100_seed1.json,non_degenerate,10,1.0,1,0.1996172470000001,429.7861328125
non_degenerate_n10_p100_seed10.json,non_degenerate,10,1.0,10,0.059129564,396.1064453125
non_degenerate_n10_p100_seed2.json,non_degenerate,10,1.0,2,0.06205815399999999,396.162109375
non_degenerate_n10_p100_seed3.json,non_degenerate,10,1.0,3,0.5239238589999999,457.2646484375
non_degenerate_n10_p100_seed4.json,non_degenerate,10,1.0,4,0.5777575799999998,456.609375
non_degenerate_n10_p100_seed5.json,non_degenerate,10,1.0,5,0.670802314,429.498046875
non_degenerate_n10_p100_seed6.json,non_degenerate,10,1.0,6,0.19951377700000003,429.888671875
non_degenerate_n10_p100_seed7.json,non_degenerate,10,1.0,7,0.6687415609999997,456.267578125
non_degenerate_n10_p100_seed8.json,non_degenerate,10,1.0,8,0.5960552770000004,458.3515625
non_degenerate_n10_p100_seed9.json,non_degenerate,10,1.0,9,0.20064784300000008,429.8330078125
non_degenerate_n10_p30_seed1.json,non_degenerate,10,0.3,1,0.09652689200000009,359.1943359375
non_degenerate_n10_p30_seed10.json,non_degenerate,10,0.3,10,0.025515315000000007,231.55078125
non_degenerate_n10_p30_seed2.json,non_degenerate,10,0.3,2,0.021769959999999998,209.70703125
non_degenerate_n10_p30_seed3.json,non_degenerate,10,0.3,3,0.12782323200000004,414.5703125
non_degenerate_n10_p30_seed4.json,non_degenerate,10,0.3,4,0.078615091,327.259765625
non_degenerate_n10_p30_seed5.json,non_degenerate,10,0.3,5,0.16023348199999987,393.7138671875
non_degenerate_n10_p30_seed6.json,non_degenerate,10,0.3,6,0.04115387500000001,276.666015625
non_degenerate_n10_p30_seed7.json,non_degenerate,10,0.3,7,0.20000683600000008,387.3857421875
non_degenerate_n10_p30_seed8.json,non_degenerate,10,0.3,8,0.11520568899999997,392.9541015625
non_degenerate_n10_p30_seed9.json,non_degenerate,10,0.3,9,0.048852823999999975,318.8818359375
non_degenerate_n10_p60_seed1.json,non_degenerate,10,0.6,1,0.2161483529999999,409.3466796875
non_degenerate_n10_p60_seed10.json,non_degenerate,10,0.6,10,0.034602060999999996,280.404296875
non_degenerate_n10_p60_seed2.json,non_degenerate,10,0.6,2,0.029447633999999993,252.9541015625
non_degenerate_n10_p60_seed3.json,non_degenerate,10,0.6,3,0.43213262799999996,439.783203125
non_degenerate_n10_p60_seed4.json,non_degenerate,10,0.6,4,0.30387919500000027,405.943359375
non_degenerate_n10_p60_seed5.json,non_degenerate,10,0.6,5,0.2535422150000002,395.3037109375
non_degenerate_n10_p60_seed6.json,non_degenerate,10,0.6,6,0.10626855499999988,451.7509765625
non_degenerate_n10_p60_seed7.json,non_degenerate,10,0.6,7,0.40293632,448.056640625
non_degenerate_n10_p60_seed8.json,non_degenerate,10,0.6,8,0.4834743979999998,479.2109375
non_degenerate_n10_p60_seed9.json,non_degenerate,10,0.6,9,0.126531169,488.9287109375
non_degenerate_n13_p100_seed1.json,non_degenerate,13,1.0,1,1.1772930410000002,577.970703125
non_degenerate_n13_p100_seed10.json,non_degenerate,13,1.0,10,0.6819636250000002,528.4697265625
non_degenerate_n13_p100_seed2.json,non_degenerate,13,1.0,2,0.09471502899999995,439.919921875
non_degenerate_n13_p100_seed3.json,non_degenerate,13,1.0,3,0.9996489389999998,554.5283203125
non_degenerate_n13_p100_seed4.json,non_degenerate,13,1.0,4,0.08770507599999997,417.48828125
non_degenerate_n13_p100_seed5.json,non_degenerate,13,1.0,5,0.6430474020000001,529.078125
non_degenerate_n13_p100_seed6.json,non_degenerate,13,1.0,6,0.685848375,509.2158203125
non_degenerate_n13_p100_seed7.json,non_degenerate,13,1.0,7,2.1153939650000018,564.154296875
non_degenerate_n13_p100_seed8.json,non_degenerate,13,1.0,8,0.09113345499999999,497.6591796875
non_degenerate_n13_p100_seed9.json,non_degenerate,13,1.0,9,1.5819254260000004,537.6708984375
non_degenerate_n13_p30_seed1.json,non_degenerate,13,0.3,1,0.0825682,399.19140625
non_degenerate_n13_p30_seed10.json,non_degenerate,13,0.3,10,0.31571503500000014,420.35546875
non_degenerate_n13_p30_seed2.json,non_degenerate,13,0.3,2,0.02346287099999999,236.009765625
non_degenerate_n13_p30_seed3.json,non_degenerate,13,0.3,3,0.28509780299999987,393.75
non_degenerate_n13_p30_seed4.json,non_degenerate,13,0.3,4,0.2004644570000001,382.4228515625
non_degenerate_n13_p30_seed5.json,non_degenerate,13,0.3,5,0.3707229010000001,442.5498046875
non_degenerate_n13_p30_seed6.json,non_degenerate,13,0.3,6,0.22820198499999997,388.9560546875
non_degenerate_n13_p30_seed7.json,non_degenerate,13,0.3,7,0.6174022880000003,410.205078125
non_degenerate_n13_p30_seed8.json,non_degenerate,13,0.3,8,0.2765874620000001,467.4072265625
non_degenerate_n13_p30_seed9.json,non_degenerate,13,0.3,9,0.5967381590000003,426.853515625
non_degenerate_n13_p60_seed1.json,non_degenerate,13,0.6,1,0.3302210730000003,450.974609375
non_degenerate_n13_p60_seed10.json,non_degenerate,13,0.6,10,0.4900559140000002,464.0224609375
non_degenerate_n13_p60_seed2.json,non_degenerate,13,0.6,2,0.040147204999999984,314.814453125
non_degenerate_n13_p60_seed3.json,non_degenerate,13,0.6,3,0.8715369780000001,497.3154296875
non_degenerate_n13_p60_seed4.json,non_degenerate,13,0.6,4,0.8858335549999994,502.162109375
non_degenerate_n13_p60_seed5.json,non_degenerate,13,0.6,5,0.4455039070000002,456.7216796875
non_degenerate_n13_p60_seed6.json,non_degenerate,13,0.6,6,0.342797692,460.1904296875
non_degenerate_n13_p60_seed7.json,non_degenerate,13,0.6,7,1.8592332100000004,524.580078125
non_degenerate_n13_p60_seed8.json,non_degenerate,13,0.6,8,0.8074581359999997,485.4453125
non_degenerate_n13_p60_seed9.json,non_degenerate,13,0.6,9,0.2015463870000001,445.056640625
non_degenerate_n16_p100_seed1.json,non_degenerate,16,1.0,1,0.9762457060000003,536.126953125
non_degenerate_n16_p100_seed10.json,non_degenerate,16,1.0,10,3.7475206409999995,657.0556640625
non_degenerate_n16_p100_seed2.json,non_degenerate,16,1.0,2,0.5107797030000001,536.4541015625
non_degenerate_n16_p100_seed3.json,non_degenerate,16,1.0,3,1.9919944709999988,682.791015625
non_degenerate_n16_p100_seed4.json,non_degenerate,16,1.0,4,2.1221172349999993,573.5478515625
non_degenerate_n16_p100_seed5.json,non_degenerate,16,1.0,5,4.479834634999998,656.76171875
non_degenerate_n16_p100_seed6.json,non_degenerate,16,1.0,6,1.082222427,559.529296875
non_degenerate_n16_p100_seed7.json,non_degenerate,16,1.0,7,4.655998162999997,680.6826171875
non_degenerate_n16_p100_seed8.json,non_degenerate,16,1.0,8,2.0063409890000004,588.009765625
non_degenerate_n16_p100_seed9.json,non_degenerate,16,1.0,9,5.069840291999999,603.017578125
non_degenerate_n16_p30_seed1.json,non_degenerate,16,0.3,1,0.2132226679999999,397.2626953125
non_degenerate_n16_p30_seed10.json,non_degenerate,16,0.3,10,1.610686520999999,485.4560546875
non_degenerate_n16_p30_seed2.json,non_degenerate,16,0.3,2,0.11218312800000003,410.4248046875
non_degenerate_n16_p30_seed3.json,non_degenerate,16,0.3,3,0.4681961070000001,446.5166015625
non_degenerate_n16_p30_seed4.json,non_degenerate,16,0.3,4,0.4636369660000001,433.0517578125
non_degenerate_n16_p30_seed5.json,non_degenerate,16,0.3,5,1.371772906,542.5439453125
non_degenerate_n16_p30_seed6.json,non_degenerate,16,0.3,6,0.4012070369999999,454.4541015625
non_degenerate_n16_p30_seed7.json,non_degenerate,16,0.3,7,0.7892292450000005,454.7041015625
non_degenerate_n16_p30_seed8.json,non_degenerate,16,0.3,8,0.4566793160000001,470.5908203125
non_degenerate_n16_p30_seed9.json,non_degenerate,16,0.3,9,1.6309145220000008,485.2353515625
non_degenerate_n16_p60_seed1.json,non_degenerate,16,0.6,1,0.5603941060000003,541.2265625
non_degenerate_n16_p60_seed10.json,non_degenerate,16,0.6,10,2.6745272380000005,587.9873046875
non_degenerate_n16_p60_seed2.json,non_degenerate,16,0.6,2,0.25673771600000006,512.6279296875
non_degenerate_n16_p60_seed3.json,non_degenerate,16,0.6,3,0.31366119700000006,478.1904296875
non_degenerate_n16_p60_seed4.json,non_degenerate,16,0.6,4,1.4789351109999993,584.9794921875
non_degenerate_n16_p60_seed5.json,non_degenerate,16,0.6,5,0.13648457599999989,491.7568359375
non_degenerate_n16_p60_seed6.json,non_degenerate,16,0.6,6,0.621251992000001,485.6669921875
non_degenerate_n16_p60_seed7.json,non_degenerate,16,0.6,7,3.290109251999996,569.4306640625
non_degenerate_n16_p60_seed8.json,non_degenerate,16,0.6,8,1.3662541680000007,595.34375
non_degenerate_n16_p60_seed9.json,non_degenerate,16,0.6,9,3.119360720000003,515.4560546875
non_degenerate_n19_p100_seed1.json,non_degenerate,19,1.0,1,4.2466010999999995,795.443359375
non_degenerate_n19_p100_seed10.json,non_degenerate,19,1.0,10,0.7023308119999997,540.06640625
non_degenerate_n19_p100_seed2.json,non_degenerate,19,1.0,2,0.7092241150000004,539.3935546875
non_degenerate_n19_p100_seed3.json,non_degenerate,19,1.0,3,10.499216260999995,882.787109375
non_degenerate_n19_p100_seed4.json,non_degenerate,19,1.0,4,9.57756746800001,768.1279296875
non_degenerate_n19_p100_seed5.json,non_degenerate,19,1.0,5,10.118071443999996,760.6142578125
non_degenerate_n19_p100_seed6.json,non_degenerate,19,1.0,6,1.7936915609999995,630.93359375
non_degenerate_n19_p100_seed7.json,non_degenerate,19,1.0,7,10.870649126000002,715.26171875
non_degenerate_n19_p100_seed8.json,non_degenerate,19,1.0,8,10.192304839999995,765.7314453125
non_degenerate_n19_p100_seed9.json,non_degenerate,19,1.0,9,0.1974967120000002,520.7578125
non_degenerate_n19_p30_seed1.json,non_degenerate,19,0.3,1,0.8016318100000002,415.3876953125
non_degenerate_n19_p30_seed10.json,non_degenerate,19,0.3,10,0.2496776170000001,433.623046875
non_degenerate_n19_p30_seed2.json,non_degenerate,19,0.3,2,0.11823514000000002,425.3447265625
non_degenerate_n19_p30_seed3.json,non_degenerate,19,0.3,3,3.394966294000002,530.9130859375
non_degenerate_n19_p30_seed4.json,non_degenerate,19,0.3,4,4.367495391000001,585.55859375
non_degenerate_n19_p30_seed5.json,non_degenerate,19,0.3,5,4.499113333000004,511.77734375
non_degenerate_n19_p30_seed6.json,non_degenerate,19,0.3,6,0.9002419579999995,476.9052734375
non_degenerate_n19_p30_seed7.json,non_degenerate,19,0.3,7,3.0249514719999997,473.0625
non_degenerate_n19_p30_seed8.json,non_degenerate,19,0.3,8,4.722123752000008,590.328125
non_degenerate_n19_p30_seed9.json,non_degenerate,19,0.3,9,1.3976108100000006,540.6572265625
non_degenerate_n19_p60_seed1.json,non_degenerate,19,0.6,1,3.5580559160000007,611.6640625
non_degenerate_n19_p60_seed10.json,non_degenerate,19,0.6,10,0.5129611210000001,540.7900390625
non_degenerate_n19_p60_seed2.json,non_degenerate,19,0.6,2,0.4651476439999999,491.8916015625
non_degenerate_n19_p60_seed3.json,non_degenerate,19,0.6,3,6.8940906220000056,630.310546875
non_degenerate_n19_p60_seed4.json,non_degenerate,19,0.6,4,9.646079187999987,630.150390625
non_degenerate_n19_p60_seed5.json,non_degenerate,19,0.6,5,9.540491574000018,592.998046875
non_degenerate_n19_p60_seed6.json,non_degenerate,19,0.6,6,1.2871092729999998,511.3466796875
non_degenerate_n19_p60_seed7.json,non_degenerate,19,0.6,7,7.118910981999993,732.908203125
non_degenerate_n19_p60_seed8.json,non_degenerate,19,0.6,8,8.721571657999997,826.2421875
non_degenerate_n19_p60_seed9.json,non_degenerate,19,0.6,9,1.8824052960000002,613.9111328125
non_degenerate_n22_p100_seed1.json,non_degenerate,22,1.0,1,5.803077301000003,708.189453125
non_degenerate_n22_p100_seed10.json,non_degenerate,22,1.0,10,2.282281176999999,596.5185546875
non_degenerate_n22_p100_seed2.json,non_degenerate,22,1.0,2,1.026813914999999,584.265625
non_degenerate_n22_p100_seed3.json,non_degenerate,22,1.0,3,15.857124179999992,973.0341796875
non_degenerate_n22_p100_seed4.json,non_degenerate,22,1.0,4,14.457144252000013,977.2763671875
non_degenerate_n22_p100_seed5.json,non_degenerate,22,1.0,5,0.8970483399999999,581.017578125
non_degenerate_n22_p100_seed6.json,non_degenerate,22,1.0,6,2.226022041999999,667.8896484375
non_degenerate_n22_p100_seed7.json,non_degenerate,22,1.0,7,18.884169940000007,947.46484375
non_degenerate_n22_p100_seed8.json,non_degenerate,22,1.0,8,12.526248537999992,973.0869140625
non_degenerate_n22_p100_seed9.json,non_degenerate,22,1.0,9,11.165859223,1004.9794921875
non_degenerate_n22_p30_seed1.json,non_degenerate,22,0.3,1,0.8840024349999989,445.421875
non_degenerate_n22_p30_seed10.json,non_degenerate,22,0.3,10,0.9329681629999992,482.5341796875
non_degenerate_n22_p30_seed2.json,non_degenerate,22,0.3,2,0.11915403299999996,336.876953125
non_degenerate_n22_p30_seed3.json,non_degenerate,22,0.3,3,4.742479869999997,695.2275390625
non_degenerate_n22_p30_seed4.json,non_degenerate,22,0.3,4,5.811685423999997,868.0322265625
non_degenerate_n22_p30_seed5.json,non_degenerate,22,0.3,5,0.4210732129999996,487.1083984375
non_degenerate_n22_p30_seed6.json,non_degenerate,22,0.3,6,0.8057361949999993,520.337890625
non_degenerate_n22_p30_seed7.json,non_degenerate,22,0.3,7,2.4880873140000013,514.177734375
non_degenerate_n22_p30_seed8.json,non_degenerate,22,0.3,8,0.038929589000000035,345.2255859375
non_degenerate_n22_p30_seed9.json,non_degenerate,22,0.3,9,5.438070152999998,671.935546875
